alias_id,place_id,alias
A_20343,P_2939,전시관
A_20344,P_2939,박물관
A_20345,P_2939,체험관
A_20346,P_2939,제주항공우주박물관
A_20347,P_2940,제주현대미술관
A_20348,P_2940,갤러리
A_20349,P_2940,전시
A_20350,P_2940,전시관
A_20351,P_2940,미술관
A_20352,P_2940,화랑
A_20353,P_2941,문화시설
A_20354,P_2941,제주홀릭뮤지엄
A_20355,P_2941,전시관
A_20356,P_2942,젤리펀치
A_20357,P_2942,인테리어장식판매
A_20358,P_2942,생활용품점
A_20359,P_2943,커피
A_20360,P_2943,원두커피
A_20361,P_2943,카페
A_20362,P_2943,디저트
A_20363,P_2943,조수국민학교박물관카페
A_20364,P_2943,"카페,디저트"
A_20365,P_2943,카페추천
A_20366,P_2943,커피전문점
A_20367,P_2944,커피
A_20368,P_2944,원두커피
A_20369,P_2944,조수카페
A_20370,P_2944,카페
A_20371,P_2944,디저트
A_20372,P_2944,"카페,디저트"
A_20373,P_2944,카페추천
A_20374,P_2944,커피전문점
A_20375,P_2945,제주오름
A_20376,P_2945,오름
A_20377,P_2945,산
A_20378,P_2945,등산
A_20379,P_2945,올레길
A_20380,P_2945,트레킹
A_20381,P_2945,오름추천
A_20382,P_2945,족은녹고메
A_20383,P_2946,배낚시
A_20384,P_2946,차귀도
A_20385,P_2946,차귀도 태양배낚시 with 돌고래
A_20386,P_2947,유람선
A_20387,P_2947,차귀도유람선
A_20388,P_2947,관광선
A_20389,P_2947,"유람선,관광선"
A_20390,P_2948,책방 소리소문
A_20391,P_2948,북카페
A_20392,P_2948,서점
A_20393,P_2948,책방
A_20394,P_2948,도서
A_20395,P_2949,커피
A_20396,P_2949,청수당 애월
A_20397,P_2949,원두커피
A_20398,P_2949,카페
A_20399,P_2949,디저트
A_20400,P_2949,"카페,디저트"
A_20401,P_2949,카페추천
A_20402,P_2949,커피전문점
A_20403,P_2949,청수당
A_20404,P_2950,전시카페
A_20405,P_2950,초계미술관
A_20406,P_2950,카페
A_20407,P_2950,갤러리카페
A_20408,P_2951,"수목원,식물원"
A_20409,P_2951,정원
A_20410,P_2951,수목원
A_20411,P_2951,카멜리아힐
A_20412,P_2951,"식물원,수목원"
A_20413,P_2951,산림
A_20414,P_2951,식물원
A_20415,P_2952,카페달력
A_20416,P_2953,커피
A_20417,P_2953,원두커피
A_20418,P_2953,카페
A_20419,P_2953,디저트
A_20420,P_2953,"카페,디저트"
A_20421,P_2953,카페추천
A_20422,P_2953,카페담담
A_20423,P_2953,커피전문점
A_20424,P_2954,캡퍼룸
A_20425,P_2954,의류판매
A_20426,P_2954,패션
A_20427,P_2955,전시관
A_20428,P_2955,커비홀
A_20429,P_2956,파스타
A_20430,P_2956,크랩잭 애월한담해변
A_20431,P_2956,서양음식
A_20432,P_2956,양식
A_20433,P_2956,스테이크
A_20434,P_2956,크랩잭
A_20435,P_2957,제주오름
A_20436,P_2957,오름
A_20437,P_2957,산
A_20438,P_2957,등산
A_20439,P_2957,큰녹고메
A_20440,P_2957,올레길
A_20441,P_2957,트레킹
A_20442,P_2957,오름추천
A_20443,P_2958,킴스버거앤치킨
A_20444,P_2959,타무라멘
A_20445,P_2960,태우전시대
A_20446,P_2960,전망대
A_20447,P_2960,전망
A_20448,P_2960,경치
A_20449,P_2960,뷰포인트
A_20450,P_2960,포토스팟
A_20451,P_2961,탱글
A_20452,P_2961,인테리어장식판매
A_20453,P_2961,생활용품점
A_20454,P_2962,토토아뜰리에
A_20455,P_2963,레포츠시설
A_20456,P_2963,트라익
A_20457,P_2963,트라익 파크
A_20458,P_2964,트릭아이미술관
A_20459,P_2964,체험관
A_20460,P_2964,어트랙션
A_20461,P_2964,테마파크
A_20462,P_2964,놀이공원
A_20463,P_2965,파스테이스
A_20464,P_2966,서핑
A_20465,P_2966,서핑보드
A_20466,P_2966,파인더웨이브
A_20467,P_2966,윈드서핑
A_20468,P_2966,해양스포츠
A_20469,P_2966,"서핑,윈드서핑"
A_20470,P_2966,파인더웨이브 애월점
A_20471,P_2966,보드
A_20472,P_2967,의류판매
A_20473,P_2967,파인드앤코
A_20474,P_2967,패션
A_20475,P_2968,파호이호이 라바필드 파크 제주
A_20476,P_2968,파호이호이
A_20477,P_2969,"항구,포구"
A_20478,P_2969,어항
A_20479,P_2969,판포포구
A_20480,P_2969,항구
A_20481,P_2969,포구
A_20482,P_2969,방파제
A_20483,P_2970,항구
A_20484,P_2970,판포포구
A_20485,P_2971,퍼플모스
A_20486,P_2971,의류판매
A_20487,P_2971,퍼플모스 빈티지
A_20488,P_2971,패션
A_20489,P_2972,포도뮤지엄
A_20490,P_2972,갤러리
A_20491,P_2972,전시
A_20492,P_2972,전시관
A_20493,P_2972,미술관
A_20494,P_2972,화랑
A_20495,P_2973,기념품판매
A_20496,P_2973,포코아포코
A_20497,P_2974,프란츠스토어
A_20498,P_2974,의류판매
A_20499,P_2974,프란츠스토어 조수
A_20500,P_2974,패션
A_20501,P_2975,커피
A_20502,P_2975,원두커피
A_20503,P_2975,카페
A_20504,P_2975,디저트
A_20505,P_2975,"카페,디저트"
A_20506,P_2975,카페추천
A_20507,P_2975,플로웨이브
A_20508,P_2975,커피전문점
A_20509,P_2976,골목
A_20510,P_2976,테마거리
A_20511,P_2976,하귀애월해안도로
A_20512,P_2976,거리
A_20513,P_2976,산책로
A_20514,P_2976,"거리,골목"
A_20515,P_2977,골목
A_20516,P_2977,테마거리
A_20517,P_2977,거리
A_20518,P_2977,산책로
A_20519,P_2977,"거리,골목"
A_20520,P_2977,하귀애월해안도로드라이브코스
A_20521,P_2978,커피
A_20522,P_2978,원두커피
A_20523,P_2978,카페
A_20524,P_2978,디저트
A_20525,P_2978,"카페,디저트"
A_20526,P_2978,카페추천
A_20527,P_2978,하이엔드제주
A_20528,P_2978,커피전문점
A_20529,P_2979,하피바라클럽
A_20530,P_2979,인테리어장식판매
A_20531,P_2979,생활용품점
A_20532,P_2980,산책로
A_20533,P_2980,시민공원
A_20534,P_2980,공원
A_20535,P_2980,한경공원
A_20536,P_2980,근린공원
A_20537,P_2981,도서관
A_20538,P_2981,한경도서관
A_20539,P_2981,"교육,학문"
A_20540,P_2981,교육
A_20541,P_2981,학문
A_20542,P_2982,한경면
A_20543,P_2983,한경면청수물마을
A_20544,P_2983,체험마을
A_20545,P_2984,체육관
A_20546,P_2984,한경체육관
A_20547,P_2985,해변
A_20548,P_2985,모래사장
A_20549,P_2985,한담해변
A_20550,P_2985,해수욕장
A_20551,P_2985,백사장
A_20552,P_2985,물놀이
A_20553,P_2985,바다
A_20554,P_2985,오션뷰
A_20555,P_2985,"해수욕장,해변"
A_20556,P_2985,해수욕
A_20557,P_2986,비빔국수
A_20558,P_2986,한라당몰국수
A_20559,P_2986,한식
A_20560,P_2986,멸치국수
A_20561,P_2986,국수
A_20562,P_2986,고기국수
A_20563,P_2986,면요리
A_20564,P_2987,걷기여행
A_20565,P_2987,도보코스
A_20566,P_2987,산책
A_20567,P_2987,한라산둘레길1구간(천아숲길)
A_20568,P_2987,트레킹
A_20569,P_2987,올레길
A_20570,P_2988,정원
A_20571,P_2988,수목원
A_20572,P_2988,한림공원
A_20573,P_2988,"식물원,수목원"
A_20574,P_2988,산림
A_20575,P_2988,식물원
A_20576,P_2989,한림페이보릿
A_20577,P_2989,인테리어장식판매
A_20578,P_2989,생활용품점
A_20579,P_2990,한림항
A_20580,P_2991,골목
A_20581,P_2991,테마거리
A_20582,P_2991,거리
A_20583,P_2991,산책로
A_20584,P_2991,한림항스탬프찍는곳
A_20585,P_2991,"거리,골목"
A_20586,P_2992,골목
A_20587,P_2992,테마거리
A_20588,P_2992,항파두리코스모스정자
A_20589,P_2992,거리
A_20590,P_2992,산책로
A_20591,P_2992,항파두리코스모스정자 스탬프찍는곳
A_20592,P_2992,"거리,골목"
A_20593,P_2993,문화재
A_20594,P_2993,유적지
A_20595,P_2993,사적
A_20596,P_2993,문화유적
A_20597,P_2993,항파두리항몽유적지
A_20598,P_2994,커피
A_20599,P_2994,원두커피
A_20600,P_2994,해거름전망대카페
A_20601,P_2994,카페
A_20602,P_2994,디저트
A_20603,P_2994,"카페,디저트"
A_20604,P_2994,카페추천
A_20605,P_2994,커피전문점
A_20606,P_2995,독채펜션
A_20607,P_2995,단독펜션
A_20608,P_2995,펜션
A_20609,P_2995,해변산책
A_20610,P_2995,숙소
A_20611,P_2995,민박
A_20612,P_2996,해변여행횟집
A_20613,P_2996,생선회
A_20614,P_2996,한식
A_20615,P_2997,해인
A_20616,P_2997,해인 본점
A_20617,P_2997,한식
A_20618,P_2998,허니닭강정
A_20619,P_2999,전시관
A_20620,P_2999,체험관
A_20621,P_2999,헬로키티아일랜드
A_20622,P_2999,문화시설
A_20623,P_2999,박물관
A_20624,P_3000,현대미술관
A_20625,P_3000,"교통,운수"
A_20626,P_3000,운수
A_20627,P_3000,교통
A_20628,P_3000,공영주차장
A_20629,P_3000,현대미술관 공영 주차장
A_20630,P_3001,파스타
A_20631,P_3001,서양음식
A_20632,P_3001,스테이크
A_20633,P_3001,양식
A_20634,P_3001,협재리 양식당 이에프쿠치나
A_20635,P_3001,협재리
A_20636,P_3002,테마여행
A_20637,P_3002,액티비티
A_20638,P_3002,체험여행
A_20639,P_3002,협재해녀다방&amp;해녀체험
A_20640,P_3002,체험
A_20641,P_3003,해변
A_20642,P_3003,협재해수욕장
A_20643,P_3003,모래사장
A_20644,P_3003,해수욕장
A_20645,P_3003,백사장
A_20646,P_3003,물놀이
A_20647,P_3003,바다
A_20648,P_3003,오션뷰
A_20649,P_3003,"해수욕장,해변"
A_20650,P_3003,해수욕
A_20651,P_3004,골목
A_20652,P_3004,테마거리
A_20653,P_3004,거리
A_20654,P_3004,형제해안도로
A_20655,P_3004,산책로
A_20656,P_3004,"거리,골목"
A_20657,P_3005,골목
A_20658,P_3005,테마거리
A_20659,P_3005,거리
A_20660,P_3005,호끌락키즈북카페스탬프찍는곳
A_20661,P_3005,산책로
A_20662,P_3005,"거리,골목"
A_20663,P_3006,일식
A_20664,P_3006,치즈돈까스
A_20665,P_3006,왕돈까스
A_20666,P_3006,일본요리
A_20667,P_3006,덴푸라
A_20668,P_3006,사시미
A_20669,P_3006,홀가분키친
A_20670,P_3006,돈까스
A_20671,P_3006,홀가분키친 흑돼지돈까스
A_20672,P_3006,돈가스
A_20673,P_3006,스시
A_20674,P_3007,화가박서보의집
A_20675,P_3007,갤러리
A_20676,P_3007,전시
A_20677,P_3007,전시관
A_20678,P_3007,미술관
A_20679,P_3007,화랑
A_20680,P_3008,골목
A_20681,P_3008,테마거리
A_20682,P_3008,화순금모래해수욕장
A_20683,P_3008,거리
A_20684,P_3008,화순금모래해수욕장 스탬프찍는곳
A_20685,P_3008,산책로
A_20686,P_3008,"거리,골목"
A_20687,P_3009,주차장
A_20688,P_3009,화순금모래해수욕장주차장
A_20689,P_3009,교통
A_20690,P_3010,"수영,수상"
A_20691,P_3010,수영장
A_20692,P_3010,물놀이
A_20693,P_3010,레저
A_20694,P_3010,스포츠
A_20695,P_3010,수영
A_20696,P_3010,수상
A_20697,P_3010,화순담수풀장
A_20698,P_3010,워터파크
A_20699,P_3010,"스포츠,레저"
A_20700,P_3011,화조원
A_20701,P_3011,동물원
A_20702,P_3012,자연명소
A_20703,P_3012,환상숲곶자왈공원
A_20704,P_3012,자연공원
A_20705,P_3012,공원
A_20706,P_3012,생태공원
A_20707,P_3013,후르츨리 금능점
A_20708,P_3013,후르츨리
A_20709,P_3013,인테리어장식판매
A_20710,P_3013,생활용품점
A_20711,P_3014,인테리어장식판매
A_20712,P_3014,생활용품점
A_20713,P_3014,흰백
A_20714,P_3015,독채펜션
A_20715,P_3015,단독펜션
A_20716,P_3015,646미터퍼세크
A_20717,P_3015,펜션
A_20718,P_3015,숙소
A_20719,P_3015,민박
A_20720,P_3016,생활
A_20721,P_3016,CU
A_20722,P_3016,CU 제주메가리조트점
A_20723,P_3016,편의
A_20724,P_3016,편의점
A_20725,P_3016,"생활,편의"
A_20726,P_3017,독채펜션
A_20727,P_3017,단독펜션
A_20728,P_3017,펜션
A_20729,P_3017,HAUS
A_20730,P_3017,숙소
A_20731,P_3017,HAUS DORF
A_20732,P_3017,민박
A_20733,P_3018,WITH US
A_20734,P_3018,독채펜션
A_20735,P_3018,단독펜션
A_20736,P_3018,숙소
A_20737,P_3018,펜션
A_20738,P_3018,WITH
A_20739,P_3018,민박
A_20740,P_3019,농어촌민박
A_20741,P_3019,펜션
A_20742,P_3019,jejuhaus
A_20743,P_3019,숙소
A_20744,P_3019,민박
A_20745,P_3020,plentifulland
A_20746,P_3021,독채펜션
A_20747,P_3021,단독펜션
A_20748,P_3021,펜션
A_20749,P_3021,감산차경
A_20750,P_3021,숙소
A_20751,P_3021,민박
A_20752,P_3022,독채펜션
A_20753,P_3022,단독펜션
A_20754,P_3022,감성 제주스테이
A_20755,P_3022,펜션
A_20756,P_3022,숙소
A_20757,P_3022,감성
A_20758,P_3022,민박
A_20759,P_3023,감성Dorm
A_20760,P_3023,독채펜션
A_20761,P_3023,단독펜션
A_20762,P_3023,펜션
A_20763,P_3023,숙소
A_20764,P_3023,민박
A_20765,P_3024,곁겹
A_20766,P_3024,독채펜션
A_20767,P_3024,단독펜션
A_20768,P_3024,펜션
A_20769,P_3024,숙소
A_20770,P_3024,민박
A_20771,P_3025,고고애월
A_20772,P_3025,펜션
A_20773,P_3025,농어촌민박
A_20774,P_3025,숙소
A_20775,P_3025,민박
A_20776,P_3026,고내다운
A_20777,P_3026,펜션
A_20778,P_3026,농어촌민박
A_20779,P_3026,숙소
A_20780,P_3026,민박
A_20781,P_3027,고산온
A_20782,P_3027,펜션
A_20783,P_3027,농어촌민박
A_20784,P_3027,숙소
A_20785,P_3027,민박
A_20786,P_3028,야영
A_20787,P_3028,"야영,캠핑장"
A_20788,P_3028,캠핑장
A_20789,P_3028,차박
A_20790,P_3028,글램핑
A_20791,P_3028,곽지몬스터캠핑
A_20792,P_3028,오토캠핑장
A_20793,P_3028,야영장
A_20794,P_3029,독채펜션
A_20795,P_3029,광이멀스테이
A_20796,P_3029,단독펜션
A_20797,P_3029,펜션
A_20798,P_3029,숙소
A_20799,P_3029,광이멀스테이 풀빌라 글램핑
A_20800,P_3029,민박
A_20801,P_3030,광이멀스테이 풀빌라 글램핑입구
A_20802,P_3030,광이멀스테이
A_20803,P_3031,귤담길
A_20804,P_3032,그날의온도
A_20805,P_3032,펜션
A_20806,P_3032,농어촌민박
A_20807,P_3032,숙소
A_20808,P_3032,민박
A_20809,P_3033,그로토
A_20810,P_3033,독채펜션
A_20811,P_3033,단독펜션
A_20812,P_3033,펜션
A_20813,P_3033,숙소
A_20814,P_3033,민박
A_20815,P_3034,그리니제주
A_20816,P_3034,독채펜션
A_20817,P_3034,단독펜션
A_20818,P_3034,펜션
A_20819,P_3034,숙소
A_20820,P_3034,민박
A_20821,P_3035,그린비치
A_20822,P_3035,독채펜션
A_20823,P_3035,단독펜션
A_20824,P_3035,펜션
A_20825,P_3035,숙소
A_20826,P_3035,민박
A_20827,P_3036,모텔
A_20828,P_3036,금능여관
A_20829,P_3037,까델아스
A_20830,P_3037,펜션
A_20831,P_3037,농어촌민박
A_20832,P_3037,숙소
A_20833,P_3037,민박
A_20834,P_3038,독채펜션
A_20835,P_3038,단독펜션
A_20836,P_3038,펜션
A_20837,P_3038,숙소
A_20838,P_3038,나인스파빌
A_20839,P_3038,민박
A_20840,P_3039,나폴리피자 서귀포중문점
A_20841,P_3039,양식
A_20842,P_3039,피자
A_20843,P_3039,나폴리피자
A_20844,P_3039,이탈리안
A_20845,P_3040,누에베 풀빌라&amp;리조트
A_20846,P_3040,독채펜션
A_20847,P_3040,단독펜션
A_20848,P_3040,펜션
A_20849,P_3040,누에베
A_20850,P_3040,숙소
A_20851,P_3040,민박
A_20852,P_3041,독채펜션
A_20853,P_3041,단독펜션
A_20854,P_3041,민박
A_20855,P_3041,펜션
A_20856,P_3041,숙소
A_20857,P_3041,뉴오션리조트
A_20858,P_3042,독채펜션
A_20859,P_3042,단독펜션
A_20860,P_3042,펜션
A_20861,P_3042,숙소
A_20862,P_3042,다우당
A_20863,P_3042,민박
A_20864,P_3043,콘도미니엄
A_20865,P_3043,리조트
A_20866,P_3043,콘도
A_20867,P_3043,숙소
A_20868,P_3043,"콘도,리조트"
A_20869,P_3043,호캉스
A_20870,P_3043,다인리조트
A_20871,P_3044,호텔
A_20872,P_3044,다인오세아노 호텔
A_20873,P_3044,특급호텔
A_20874,P_3044,숙소
A_20875,P_3044,성급호텔
A_20876,P_3044,호캉스
A_20877,P_3044,다인오세아노
A_20878,P_3045,다채로온
A_20879,P_3045,다채로온 서쪽감성숙소
A_20880,P_3046,독채펜션
A_20881,P_3046,단독펜션
A_20882,P_3046,펜션
A_20883,P_3046,대평올레 오션뷰펜션
A_20884,P_3046,숙소
A_20885,P_3046,대평올레
A_20886,P_3046,민박
A_20887,P_3047,펜션
A_20888,P_3047,농어촌민박
A_20889,P_3047,숙소
A_20890,P_3047,더들집애월
A_20891,P_3047,민박
A_20892,P_3048,독채펜션
A_20893,P_3048,단독펜션
A_20894,P_3048,펜션
A_20895,P_3048,숙소
A_20896,P_3048,더루체앤하우스
A_20897,P_3048,민박
A_20898,P_3049,호텔
A_20899,P_3049,특급호텔
A_20900,P_3049,더스테이센추리호텔
A_20901,P_3049,성급호텔
A_20902,P_3049,호캉스
A_20903,P_3049,숙소
A_20904,P_3050,돌하르방캠핑장
A_20905,P_3050,야영
A_20906,P_3050,"야영,캠핑장"
A_20907,P_3050,캠핑장
A_20908,P_3050,차박
A_20909,P_3050,글램핑
A_20910,P_3050,오토캠핑장
A_20911,P_3050,야영장
A_20912,P_3051,펜션
A_20913,P_3051,농어촌민박
A_20914,P_3051,숙소
A_20915,P_3051,동명차경
A_20916,P_3051,민박
A_20917,P_3052,독채펜션
A_20918,P_3052,단독펜션
A_20919,P_3052,두모리에 리조트
A_20920,P_3052,펜션
A_20921,P_3052,숙소
A_20922,P_3052,두모리에
A_20923,P_3052,민박
A_20924,P_3053,펜션
A_20925,P_3053,드렌도트
A_20926,P_3053,농어촌민박
A_20927,P_3053,숙소
A_20928,P_3053,민박
A_20929,P_3054,디오션힐
A_20930,P_3054,독채펜션
A_20931,P_3054,단독펜션
A_20932,P_3054,펜션
A_20933,P_3054,숙소
A_20934,P_3054,디오션힐 펜션
A_20935,P_3054,민박
A_20936,P_3055,콘도미니엄
A_20937,P_3055,리조트
A_20938,P_3055,콘도
A_20939,P_3055,숙소
A_20940,P_3055,"콘도,리조트"
A_20941,P_3055,라온빌리지
A_20942,P_3055,호캉스
A_20943,P_3056,독채펜션
A_20944,P_3056,단독펜션
A_20945,P_3056,숙소
A_20946,P_3056,로비나발리168
A_20947,P_3056,펜션
A_20948,P_3056,로비나발리168 오션뷰 펜션
A_20949,P_3056,민박
A_20950,P_3057,독채펜션
A_20951,P_3057,단독펜션
A_20952,P_3057,로비나발리플러스
A_20953,P_3057,로비나발리플러스 오션뷰
A_20954,P_3057,펜션
A_20955,P_3057,숙소
A_20956,P_3057,민박
A_20957,P_3058,"캠핑,야영장"
A_20958,P_3058,캠핑장
A_20959,P_3058,캠핑
A_20960,P_3058,차박
A_20961,P_3058,글램핑
A_20962,P_3058,오토캠핑
A_20963,P_3058,야영장
A_20964,P_3058,르벙쓸레브
A_20965,P_3059,독채펜션
A_20966,P_3059,단독펜션
A_20967,P_3059,펜션
A_20968,P_3059,리벤시아호텔&amp;풀빌라펜션
A_20969,P_3059,숙소
A_20970,P_3059,민박
A_20971,P_3060,리치호텔
A_20972,P_3060,호텔
A_20973,P_3060,특급호텔
A_20974,P_3060,성급호텔
A_20975,P_3060,호캉스
A_20976,P_3060,숙소
A_20977,P_3061,호텔
A_20978,P_3061,특급호텔
A_20979,P_3061,마레보비치호텔
A_20980,P_3061,성급호텔
A_20981,P_3061,호캉스
A_20982,P_3061,숙소
A_20983,P_3062,독채펜션
A_20984,P_3062,마레풀빌라
A_20985,P_3062,단독펜션
A_20986,P_3062,펜션
A_20987,P_3062,숙소
A_20988,P_3062,민박
A_20989,P_3063,반려동물
A_20990,P_3063,말랑포레스트&amp;
A_20991,P_3063,반려동물호텔
A_20992,P_3063,말랑포레스트&amp; 키티포레스트
A_20993,P_3064,멀리제주
A_20994,P_3065,콘도미니엄
A_20995,P_3065,리조트
A_20996,P_3065,콘도
A_20997,P_3065,숙소
A_20998,P_3065,"콘도,리조트"
A_20999,P_3065,호캉스
A_21000,P_3065,메가리조트
A_21001,P_3066,독채펜션
A_21002,P_3066,단독펜션
A_21003,P_3066,펜션
A_21004,P_3066,숙소
A_21005,P_3066,몽돌스테이1119
A_21006,P_3066,민박
A_21007,P_3067,독채펜션
A_21008,P_3067,단독펜션
A_21009,P_3067,몽생이펜션
A_21010,P_3067,펜션
A_21011,P_3067,숙소
A_21012,P_3067,민박
A_21013,P_3068,무위의 공간
A_21014,P_3068,무위의
A_21015,P_3068,펜션
A_21016,P_3068,농어촌민박
A_21017,P_3068,숙소
A_21018,P_3068,민박
A_21019,P_3069,묵다여관
A_21020,P_3069,펜션
A_21021,P_3069,농어촌민박
A_21022,P_3069,숙소
A_21023,P_3069,민박
A_21024,P_3070,콘도미니엄
A_21025,P_3070,리조트
A_21026,P_3070,물뜰에쉼팡리조트
A_21027,P_3070,콘도
A_21028,P_3070,숙소
A_21029,P_3070,"콘도,리조트"
A_21030,P_3070,호캉스
A_21031,P_3071,게하
A_21032,P_3071,게스트하우스
A_21033,P_3071,배낭여행
A_21034,P_3071,민수민수
A_21035,P_3071,민수민수 게스트하우스
A_21036,P_3071,도미토리
A_21037,P_3071,숙소
A_21038,P_3072,독채펜션
A_21039,P_3072,단독펜션
A_21040,P_3072,민박
A_21041,P_3072,펜션
A_21042,P_3072,숙소
A_21043,P_3072,바다위에펜션
A_21044,P_3073,바담깨비
A_21045,P_3073,바담깨비 애월회관
A_21046,P_3073,한식
A_21047,P_3073,생선회
A_21048,P_3074,독채펜션
A_21049,P_3074,단독펜션
A_21050,P_3074,바람아래
A_21051,P_3074,펜션
A_21052,P_3074,바람아래 독채펜션
A_21053,P_3074,숙소
A_21054,P_3074,민박
A_21055,P_3075,바사팬스파 오션뷰펜션
A_21056,P_3075,독채펜션
A_21057,P_3075,단독펜션
A_21058,P_3075,펜션
A_21059,P_3075,바사팬스파
A_21060,P_3075,숙소
A_21061,P_3075,민박
A_21062,P_3076,게하
A_21063,P_3076,게스트하우스
A_21064,P_3076,바언제주 게스트하우스
A_21065,P_3076,배낭여행
A_21066,P_3076,바언제주
A_21067,P_3076,도미토리
A_21068,P_3076,숙소
A_21069,P_3077,바오힐 키즈카페 &amp; 바베큐
A_21070,P_3077,고기요리
A_21071,P_3077,한식
A_21072,P_3077,육류
A_21073,P_3077,바오힐
A_21074,P_3077,"육류,고기요리"
A_21075,P_3078,배배게스트하우스
A_21076,P_3078,게하
A_21077,P_3078,게스트하우스
A_21078,P_3078,배낭여행
A_21079,P_3078,도미토리
A_21080,P_3078,숙소
A_21081,P_3079,독채펜션
A_21082,P_3079,단독펜션
A_21083,P_3079,펜션
A_21084,P_3079,백패커스빌라
A_21085,P_3079,숙소
A_21086,P_3079,민박
A_21087,P_3080,독채펜션
A_21088,P_3080,단독펜션
A_21089,P_3080,버튼포레스트
A_21090,P_3080,펜션
A_21091,P_3080,숙소
A_21092,P_3080,민박
A_21093,P_3081,베어포레스트
A_21094,P_3081,베어포레스트 스테이
A_21095,P_3081,펜션
A_21096,P_3081,농어촌민박
A_21097,P_3081,숙소
A_21098,P_3081,민박
A_21099,P_3082,베흐
A_21100,P_3082,독채펜션
A_21101,P_3082,단독펜션
A_21102,P_3082,펜션
A_21103,P_3082,숙소
A_21104,P_3082,민박
A_21105,P_3083,벨진우영
A_21106,P_3083,펜션
A_21107,P_3083,농어촌민박
A_21108,P_3083,숙소
A_21109,P_3083,민박
A_21110,P_3084,별밭스테이
A_21111,P_3084,독채펜션
A_21112,P_3084,단독펜션
A_21113,P_3084,펜션
A_21114,P_3084,숙소
A_21115,P_3084,민박
A_21116,P_3085,독채펜션
A_21117,P_3085,단독펜션
A_21118,P_3085,펜션
A_21119,P_3085,숙소
A_21120,P_3085,보롬제주
A_21121,P_3085,민박
A_21122,P_3086,보헤미안 애월
A_21123,P_3086,농어촌민박
A_21124,P_3086,펜션
A_21125,P_3086,보헤미안
A_21126,P_3086,숙소
A_21127,P_3086,민박
A_21128,P_3087,독채펜션
A_21129,P_3087,단독펜션
A_21130,P_3087,펜션
A_21131,P_3087,숙소
A_21132,P_3087,봄날에햇살
A_21133,P_3087,민박
A_21134,P_3088,독채펜션
A_21135,P_3088,단독펜션
A_21136,P_3088,부띠끄풀빌라
A_21137,P_3088,펜션
A_21138,P_3088,숙소
A_21139,P_3088,부띠끄풀빌라 나미브
A_21140,P_3088,민박
A_21141,P_3089,독채펜션
A_21142,P_3089,브릭나인맨션 독채 펜션
A_21143,P_3089,단독펜션
A_21144,P_3089,펜션
A_21145,P_3089,숙소
A_21146,P_3089,브릭나인맨션
A_21147,P_3089,민박
A_21148,P_3090,호텔
A_21149,P_3090,특급호텔
A_21150,P_3090,성급호텔
A_21151,P_3090,블루스프링부띠끄호텔
A_21152,P_3090,호캉스
A_21153,P_3090,숙소
A_21154,P_3091,독채펜션
A_21155,P_3091,단독펜션
A_21156,P_3091,비에노즈 풀빌라
A_21157,P_3091,펜션
A_21158,P_3091,숙소
A_21159,P_3091,비에노즈
A_21160,P_3091,민박
A_21161,P_3092,독채펜션
A_21162,P_3092,단독펜션
A_21163,P_3092,펜션
A_21164,P_3092,산티아고제주
A_21165,P_3092,숙소
A_21166,P_3092,민박
A_21167,P_3093,독채펜션
A_21168,P_3093,단독펜션
A_21169,P_3093,샌드앤밀크
A_21170,P_3093,펜션
A_21171,P_3093,숙소
A_21172,P_3093,민박
A_21173,P_3094,호텔
A_21174,P_3094,특급호텔
A_21175,P_3094,성급호텔
A_21176,P_3094,호캉스
A_21177,P_3094,샐리스
A_21178,P_3094,숙소
A_21179,P_3095,독채펜션
A_21180,P_3095,단독펜션
A_21181,P_3095,펜션
A_21182,P_3095,숙소
A_21183,P_3095,서광별서
A_21184,P_3095,민박
A_21185,P_3096,서귀포
A_21186,P_3096,서귀포 감성숙소 스페이스농농 풀빌라 펜션
A_21187,P_3097,서와민박
A_21188,P_3097,펜션
A_21189,P_3097,농어촌민박
A_21190,P_3097,숙소
A_21191,P_3097,민박
A_21192,P_3098,펜션
A_21193,P_3098,농어촌민박
A_21194,P_3098,숙소
A_21195,P_3098,서정적인
A_21196,P_3098,민박
A_21197,P_3099,독채펜션
A_21198,P_3099,단독펜션
A_21199,P_3099,숙소
A_21200,P_3099,펜션
A_21201,P_3099,선샤인한경
A_21202,P_3099,민박
A_21203,P_3100,섭재
A_21204,P_3100,펜션
A_21205,P_3100,농어촌민박
A_21206,P_3100,숙소
A_21207,P_3100,민박
A_21208,P_3101,세인트루시아
A_21209,P_3101,독채펜션
A_21210,P_3101,단독펜션
A_21211,P_3101,펜션
A_21212,P_3101,숙소
A_21213,P_3101,민박
A_21214,P_3102,독채펜션
A_21215,P_3102,단독펜션
A_21216,P_3102,펜션
A_21217,P_3102,숙소
A_21218,P_3102,센토사한림
A_21219,P_3102,민박
A_21220,P_3103,독채펜션
A_21221,P_3103,단독펜션
A_21222,P_3103,펜션
A_21223,P_3103,숙소
A_21224,P_3103,소공원스테이
A_21225,P_3103,민박
A_21226,P_3104,독채펜션
A_21227,P_3104,단독펜션
A_21228,P_3104,펜션
A_21229,P_3104,소길힐하우스
A_21230,P_3104,숙소
A_21231,P_3104,민박
A_21232,P_3105,독채펜션
A_21233,P_3105,단독펜션
